98349.2
98349.2
98349.2
98349.2
98349.2
141884.2
141884.2
141884.2
141884.2
141884.2
158641.4
158641.4
158641.4
158641.4
158641.4
156661
156661
156661
156661
156661
134428
134428
134428
134428
134428
99603.4
99603.4
99603.4
99603.4
99603.4
67929.2
67929.2
67929.2
67929.2
67929.2
53139
53139
53139
53139
53139
43783
43783
43783
43783
43783
36280.4
36280.4
36280.4
36280.4
36280.4
35663.8
35663.8
35663.8
35663.8
35663.8
28275
28275
28275
28275
28275
19498.2
19498.2
19498.2
19498.2
19498.2
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
6464.96
28873
