White
10000,0.017472672271961028,0.02402688836159075
20000,0.03247562570637379,0.03568575349486409
30000,0.032158845022545735,0.032256036017062235
40000,0.048393469565915205,0.04525685615326829
50000,0.04090426372040159,0.03186425748964754
60000,0.050797756038594724,0.03827588679841553
70000,0.061367584476694576,0.041880406394122105
80000,0.054388067229886275,0.03554622130534882
90000,0.06940097443387351,0.04521753333165686
100000,0.07348175152308822,0.04095941961804879
110000,0.06502795098322955,0.03777411778572549
120000,0.06944307893983917,0.03547250630738234
130000,0.0750448592564199,0.029445449878035986
140000,0.0786974411189607,0.05356990474272398
150000,0.07677855745016006,0.03548236470002275
160000,0.08179541002124484,0.038922032146797
170000,0.07567463194650133,0.030222326269982985
180000,0.07752528037431362,0.028947456005107744
190000,0.08068006747357835,0.030850946598964497
200000,0.08171832167806949,0.028144007223506025
210000,0.08334210494711064,0.038564324603069154
220000,0.08674872964357293,0.02832124784928166
230000,0.0894303739273159,0.038690469558164645
240000,0.08984525844735716,0.030118255398566857
250000,0.08622835288532965,0.023805332197059596
260000,0.09237878787878788,0.015395410916579082
270000,0.09491166956864636,0.04832797339903364
280000,0.09195922036619714,0.024704485970016853
290000,0.0943897065466833,0.02659207570154576
300000,0.09061114630626826,0.02543132307499265
310000,0.08804924730062752,0.022915735343020216
320000,0.09418470418470419,0.030103430714695335
330000,0.09590598552502055,0.04447841947847615
340000,0.09459459501850807,0.02097629165749001
350000,0.09285755915477983,0.022281442927864544
360000,0.10137376331888526,0.03633698629501758
370000,0.09448447289144964,0.018648733538158012
380000,0.0989761211011211,0.03251432537599709
390000,0.1005743145743146,0.02767612990491302
400000,0.10360557401255079,0.03938930991456948
Black
10000,0.006407309916867807,0.0069401125397681096
20000,0.008989683339014098,0.006074525808957359
30000,0.01112830483406059,0.011182275807592906
40000,0.011250580590855666,0.008342641455008995
50000,0.01489002837864578,0.014044617773302093
60000,0.014037801006050583,0.009268162524457094
70000,0.017451996720602235,0.01708792470320907
80000,0.016399845089730816,0.010908631585475774
90000,0.016039236722800648,0.015225943723240163
100000,0.016339437544299368,0.007829917496297746
110000,0.017160811083944277,0.012118586471181329
120000,0.018937671731105114,0.020861889811143005
130000,0.017185797746442574,0.00860412495660394
140000,0.019764988875822766,0.018131089757464556
150000,0.02020691154421526,0.015168022960703477
160000,0.018781840251901275,0.012608411176259377
170000,0.019166002228827552,0.013828264066726747
180000,0.02349117161221522,0.025725466204772486
190000,0.02164660913720666,0.018320064067930797
200000,0.023326056643036785,0.01917342201162237
210000,0.023400795113130063,0.02255428825116423
220000,0.023037475270404645,0.020586120202660332
230000,0.02254524280129612,0.023317577829058418
240000,0.018860569241641388,0.010971697646405366
250000,0.02214816139796345,0.01776065538854164
260000,0.02145120274179745,0.013396096421683788
270000,0.024605127791397563,0.02348039303031873
280000,0.021225304476862755,0.016180688084121188
290000,0.02086185790253376,0.01303931733689947
300000,0.021928631834165317,0.01812279409652261
310000,0.029769124731815845,0.03633257627479227
320000,0.025873166193131302,0.02537581471036629
330000,0.02532405190733172,0.018287562122648923
340000,0.025514963213902786,0.019194728282320526
350000,0.025987242242396062,0.02248424353583802
360000,0.024467275143442734,0.01825469922665538
370000,0.025851772747103503,0.022963144817506557
380000,0.02643452085848391,0.021254358705556944
390000,0.030524533604297494,0.026181392177356835
400000,0.02786139971970087,0.02134286427444246
American Indian and Alaska Native
10000,0.12953091324819863,0.23979213141702097
20000,0.1323299829489638,0.15162336778416244
30000,0.21780359325951962,0.25289833443752757
40000,0.20968694148082057,0.23494924176512794
50000,0.2861126647450738,0.27754075756154456
60000,0.30473413514589986,0.28503331123935194
70000,0.320864768227204,0.27929777285211
80000,0.3790757575757576,0.31403447567147635
90000,0.4215089216339216,0.3476615990285665
100000,0.42205299275887515,0.3203624492926125
110000,0.3894458874458875,0.2946317346832754
120000,0.39502428127428124,0.2985466956370337
130000,0.49480230880230885,0.3280002772791895
140000,0.518754329004329,0.33418346617791744
150000,0.520468253968254,0.33374553679912083
160000,0.4971230158730158,0.32885490883921636
170000,0.5741858974358975,0.33095968050005664
180000,0.5619209956709956,0.345161385435828
190000,0.5275470085470085,0.33350471251838437
200000,0.5988803418803418,0.33608442730186
210000,0.57925,0.33719120647226586
220000,0.600797619047619,0.32987715258762573
230000,0.5709166666666667,0.32609536565244224
240000,0.5935,0.3281991688661695
250000,0.6365833333333333,0.3368747191299592
260000,0.6823333333333333,0.3216694300399437
270000,0.6648333333333332,0.32829225631372355
280000,0.638,0.326429165363636
290000,0.6794090909090909,0.326521802294636
300000,0.6225,0.29600464523382064
310000,0.6880833333333334,0.33709596185656093
320000,0.7179999999999999,0.30928843064901945
330000,0.7361666666666667,0.2980031226532888
340000,0.7071666666666667,0.3276198254074378
350000,0.727,0.29755279643563537
360000,0.6635,0.2963827761527313
370000,0.7574166666666667,0.2988424310754935
380000,0.7765,0.28674509586041746
390000,0.7639999999999999,0.2908676675053451
400000,0.7443333333333334,0.2973514568467571
Asian
10000,0.006595282481538786,0.003401299518455452
20000,0.018151818172411356,0.0987886624805117
30000,0.01869350463121392,0.09868684186164955
40000,0.029391772243698842,0.1387350799411563
50000,0.020790194677352446,0.06873939545900154
60000,0.019818670758188717,0.09861450203379812
70000,0.01594922518156375,0.04908079428459586
80000,0.021836271058014233,0.09850184366338406
90000,0.03274878304176753,0.13840080340495078
100000,0.048765568908442435,0.17439993633162895
110000,0.03788434176685434,0.14594860869758872
120000,0.0771209440493025,0.2382752125839336
130000,0.03831959020058312,0.145875081725419
140000,0.054022580772645365,0.19336715733322238
