Time used: 228.26860690116882 seconds.
10000,0.24635,0.002619484682146473
20000,0.16842749999999998,0.0015584186696776965
30000,0.13302066666666668,0.0011120429647974743
40000,0.1120415,0.000870281707264952
50000,0.09782840000000002,0.0006768821463149989
60000,0.08730816666666665,0.0005939953937344771
70000,0.0792072857142857,0.0005633590764153817
80000,0.07277237499999999,0.00045807782840364607
90000,0.06754955555555557,0.0004811237360416923
100000,0.0631351,0.0003538714314549849
110000,0.059356636363636354,0.000372678167497005
120000,0.05602366666666666,0.0003291101639269136
130000,0.053114461538461534,0.00032477444152799733
140000,0.050569499999999996,0.0002676062729962411
150000,0.048348,0.00028378552151620115
160000,0.046226125,0.0002358617510852485
170000,0.044385,0.00022530160485178302
180000,0.04271249999999999,0.00021034565174939221
190000,0.04113873684210526,0.0002247393319226064
200000,0.039746449999999996,0.00018857663561533787
