White
10000,2.8980316126286946e-05,4.259820026241369e-06
20000,2.921126525517422e-05,3.144887466738083e-06
30000,2.8806968791554627e-05,2.4346733146250046e-06
40000,2.9089591413488602e-05,2.3469756746336567e-06
50000,2.8744305326495137e-05,1.7476242063409046e-06
60000,2.8860870748647297e-05,1.6771242674117919e-06
70000,2.897736481116914e-05,1.4414394891644536e-06
80000,2.8759325715479866e-05,1.4959944149210844e-06
90000,2.9224481363326115e-05,1.552540186806539e-06
100000,2.899996067785939e-05,1.3260160622137624e-06
110000,2.870858074128806e-05,1.2882633777870688e-06
120000,2.8710734154992825e-05,1.1440768498972304e-06
130000,2.8938831709069498e-05,1.1916642414937257e-06
140000,2.8799034728204507e-05,1.109075152208458e-06
150000,2.8832198853455242e-05,1.0411299859660278e-06
160000,2.9115020698742164e-05,1.3541674257077335e-06
170000,2.8980309682990234e-05,1.1870111932947163e-06
180000,2.8799147536952853e-05,8.832785732233652e-07
190000,2.881685254251999e-05,9.67678752069653e-07
200000,2.8900904276578454e-05,9.642542943720963e-07
Black
10000,2.799064678561198e-05,7.528782628955841e-06
20000,2.7939076533555607e-05,5.134957866637372e-06
30000,2.7596737023467608e-05,4.606578922968526e-06
40000,2.6764914080036638e-05,3.4972854697603117e-06
50000,2.795625092280873e-05,4.578549439769821e-06
60000,2.779769824946861e-05,2.584769925358825e-06
70000,2.8239506295899253e-05,3.431557466826031e-06
80000,2.7880681109518226e-05,2.908081092464822e-06
90000,2.7708499258854307e-05,3.1392892143626997e-06
100000,2.7826574613682124e-05,2.3723025234392786e-06
110000,2.7736070604907378e-05,2.414304813674832e-06
120000,2.7826532288053547e-05,2.404968140711846e-06
130000,2.782939092156924e-05,1.976388037272737e-06
140000,2.776291792459697e-05,2.19735803214159e-06
150000,2.7694148691960386e-05,1.8047549055559783e-06
160000,2.8016859385896082e-05,1.9722377118821683e-06
170000,2.800471591568488e-05,1.8348529692510654e-06
180000,2.7724235550261734e-05,2.0931928376867234e-06
190000,2.8146068730413384e-05,1.9255913740342245e-06
200000,2.7858697560223783e-05,1.8734972345793678e-06
American Indian and Alaska Native
10000,0.0014201036616416272,0.0022708435157317805
20000,0.0010061883950904127,0.0008415409704540488
30000,0.0011481668189498057,0.0008841574283579121
40000,0.0010335556887442247,0.0008003077229421791
50000,0.0010905551243420419,0.0006460384501340468
60000,0.0011167526445868931,0.0006379300873337727
70000,0.001066155485541341,0.0005921780417892544
80000,0.0011220184334033744,0.0005568544619208814
90000,0.0011151612303312195,0.0005057674480743
100000,0.0010861883053423515,0.00044666530815167763
110000,0.001036600230447175,0.00038074373433087655
120000,0.0009826719501944143,0.000385455056404972
130000,0.0011347627368019939,0.0004122284732980962
140000,0.0011102486334156473,0.00038190874166428124
150000,0.0011231055190666624,0.0004299470885441517
160000,0.001031630484999658,0.0003389152032018539
170000,0.001108207039344439,0.0003521651980560114
180000,0.0010714081162059446,0.00036411557513628303
190000,0.000992927003924657,0.0003457979966923817
200000,0.0011062392732803022,0.0003804167014275165
Asian
10000,0.0001636271103456551,2.0778147877460358e-05
20000,0.0001711557921281795,8.434698102065434e-05
30000,0.00016891815842947543,5.944423909434364e-05
40000,0.00017084821025749805,5.9407521619155064e-05
50000,0.00016816619774356482,2.4797595296520493e-05
60000,0.0001666413154586484,2.980748176986e-05
70000,0.00016343287872176885,1.4539552797798186e-05
80000,0.0001651804104989527,2.1500332466403543e-05
90000,0.0001666565211888876,2.824090741319797e-05
100000,0.00016988630451805057,3.0165869751421366e-05
110000,0.00016766055766335473,2.3598489010574703e-05
120000,0.00017284348765750652,3.442145159545501e-05
130000,0.00016648592159550362,2.012890643360628e-05
140000,0.00016853643061449648,2.3789563116278242e-05
150000,0.0001741301351263683,3.3294500504453146e-05
160000,0.00016642353781099313,1.766040803982532e-05
170000,0.0001648778719641412,1.0557635759708085e-05
180000,0.0001660802297312126,1.4351040712310578e-05
190000,0.00017094905337294676,2.3992176554030544e-05
200000,0.00017043096187566268,2.2253968720328605e-05
Native Hawaiian and Other Pacific Islander
10000,0.0006498403858669023,0.0006198838203989404
20000,0.0006523308148959196,0.0006419001335742571
30000,0.0005580719779456866,0.00026750367995806765
40000,0.0005654169683368431,0.00023374945602781892
50000,0.0005407490875222905,0.00035643759671916657
60000,0.0005178930405322886,0.0001496015470028809
70000,0.0005371122326711435,0.0001831968558214394
80000,0.0005327176118612838,0.00022159874992140974
90000,0.0005711316733306672,0.00019120454608185172
100000,0.0005392054383036558,0.00017709975356115126
110000,0.0005366579578937877,0.0001634558619492332
120000,0.0005394130417084412,0.00012032891804100204
130000,0.0005355698595574017,0.00011783892878971944
140000,0.000534757384117757,0.00013066774967022022
150000,0.0005447560372155486,0.00012386533135502094
160000,0.0005408958254572622,0.0001292564301133951
170000,0.0005376934051342101,0.00011719061188132399
180000,0.0005480837999166422,0.00010866056529542746
190000,0.0005379139822995168,0.00011172802039706582
200000,0.000543718284453917,0.00011392285526135522
Others
10000,9.015461734925575e-05,5.3190370096794564e-05
20000,8.563693044462955e-05,4.14767452029014e-05
30000,8.793902562973523e-05,3.345412983386522e-05
40000,8.407246560092568e-05,1.8000941291041745e-05
50000,8.36852636504299e-05,1.698204097584965e-05
60000,8.177151288273852e-05,1.1551030490619734e-05
70000,8.227776268900314e-05,1.3741948906694342e-05
80000,8.080997316753574e-05,1.2662214928860252e-05
90000,8.130943481519507e-05,1.0504580625388011e-05
100000,8.405378341162227e-05,2.2477416995436507e-05
110000,8.232170837301673e-05,1.0932951954918969e-05
120000,8.35419679843383e-05,1.086326252110037e-05
130000,8.216120074911776e-05,1.115053845415314e-05
140000,8.244259097746521e-05,7.867629856081958e-06
150000,8.219439088595893e-05,7.320156073174201e-06
160000,8.402994678287335e-05,1.1376167648445047e-05
170000,8.436688757788772e-05,1.1338131655272513e-05
180000,8.364336809512656e-05,7.954936838265393e-06
190000,8.20311403799441e-05,8.545156421095317e-06
200000,8.436304820680436e-05,1.9650137404256254e-05
